"","logFC","logCPM","F","PValue","FDR"
"TRAF3IP2_AS1",0.690836976798728,2.94354106708087,9.74302395890161,0.00394916799932316,0.0253987805594682
"MIR4675",2.75685262052545,-1.82684718371305,9.74282548727735,0.0039494890649347,0.0253987805594682
"GAB1",-0.803006250729806,5.21074270584067,9.74181904181765,0.00395111761531607,0.0254025669631018
"TAB2",-0.922026399791131,6.65330326260618,9.74039674608208,0.00395342029669957,0.0254106843642902
"API5",-0.840966209584265,5.23058513233214,9.73955786338185,0.00395477911721247,0.0254127324073166
"MUC3A",3.17757545181809,4.10668691965742,9.73849724071757,0.00395649783270064,0.0254152523143529
"NKX3_2",3.31861894763892,-0.954237078789505,9.73803209560457,0.00395725184412421,0.0254152523143529
"SLC22A14",2.82686789052026,0.507953385298038,9.7362660750032,0.00396011601748066,0.0254269630546833
"UBE2D3",-1.11119094359805,8.13027894769867,9.73545152899435,0.00396143782049662,0.0254287670500664
"FKBP9",1.07838421915706,2.09265105191905,9.73433571499132,0.00396324927797392,0.0254337124008881
"FAM214B",-0.915167231235387,5.55774364309539,9.73345225770371,0.0039646841518422,0.0254356466189114
"CCDC177",3.44842460588606,0.565324725833519,9.73286828431826,0.00396563292421241,0.0254356466189114
"ZSWIM5",1.43612070253226,2.33536155071278,9.73181276619609,0.00396734842922994,0.0254369727130075
"ARHGEF17",2.50545292169233,2.69372757460199,9.73100210316345,0.00396866652129352,0.0254369727130075
"RBP1",3.15108283833018,0.170131806108717,9.73081967652009,0.00396896320175124,0.0254369727130075
"PCDHB2",3.35214533991684,-0.546061246090644,9.72911460967853,0.00397173730886561,0.0254480761061882
"LETM2",1.0892328191554,2.29761946502666,9.72777954330373,0.00397391089287038,0.0254553269595481
"KERA",3.45400392948816,-0.498100941185054,9.72658967759821,0.00397584916095338,0.0254566740562622
"DEFB121",3.49636503521569,-0.676866119367643,9.72637120623599,0.00397620515732866,0.0254566740562622
"DSCAML1",2.97769431035332,2.62948526685384,9.72551182151738,0.0039776058476906,0.0254589699934317
"ZNF330",-0.594092183045474,3.57603159483086,9.72398834459066,0.00398009023390998,0.0254590336855485
"SCARA5",3.13636412690716,1.20789990982923,9.72342497402245,0.00398100936548178,0.0254590336855485
"ARHGEF33",2.05407028089395,1.06300339255408,9.72301115277669,0.00398168465515945,0.0254590336855485
"PPM1H",1.37081628749485,2.26830688305456,9.72295020965927,0.00398178411495561,0.0254590336855485
"ADGRG6",2.08700188799773,1.46695467226963,9.72228188006372,0.00398287501157753,0.0254590789243792
"ZIC4",3.41765532129269,1.06011294226586,9.72147762634011,0.00398418820089315,0.0254590789243792
"KIAA1614",1.76848446797345,1.67917489077932,9.72070509123414,0.00398545003960448,0.0254590789243792
"REG3A",3.50806307033526,-0.451661145685672,9.71943248077336,0.0039875296282802,0.0254590789243792
"SHANK1",2.76977592716179,2.27594610584861,9.71927157154893,0.00398779265538743,0.0254590789243792
"OR5H1",3.0607385489161,-1.24158163940278,9.7168039133636,0.00399182870915916,0.0254590789243792
"APOL2",-0.955492591325609,5.13033036291551,9.71674614887558,0.00399192324038873,0.0254590789243792
"NUP50",-1.04049976988124,6.52132661928392,9.7167077723977,0.0039919860445937,0.0254590789243792
"FTHL17",3.25599765548058,-1.39484752686994,9.7158364423229,0.00399341228802625,0.0254590789243792
"CYP2R1",-0.731324970323731,2.67413318743373,9.71575215436661,0.00399355028457503,0.0254590789243792
"MAGI2_AS2",3.01533502908502,-1.15982673205395,9.71555731754949,0.003993869291806,0.0254590789243792
"LY6G6F",1.06035151318851,3.14593985019042,9.71529662903393,0.0039942961613174,0.0254590789243792
"TFAP2E",0.914059462287938,1.84419033260949,9.71452403756892,0.00399556154536877,0.0254605018557393
"SIGLEC12",2.6654603827822,0.623147278260684,9.71259497251459,0.00399872294023526,0.0254719936637208
"HAGH",-1.46819444025719,7.80365033648343,9.71170285424499,0.0040001858757716,0.0254719936637208
"EXD3",1.19416220197694,2.82623205147786,9.71151573000528,0.00400049280372055,0.0254719936637208
"C19orf54",1.28863431842774,2.15744333789155,9.71060261698458,0.00400199088915087,0.0254748930205432
"GUCY2D",2.51090451510168,1.55712785804021,9.70858823780347,0.00400529789079461,0.0254770182494386
"OR3A4P",3.46704636553113,-0.703942992901555,9.70841657390466,0.00400557984727445,0.0254770182494386
"EFCAB6",2.27021211091492,1.69850679242592,9.70809566985846,0.00400610698683007,0.0254770182494386
"UGP2",-0.966590960437225,5.19473906536571,9.70785887307887,0.00400649601384893,0.0254770182494386
"LINC01508",3.4351689370142,-1.04946523553571,9.70709148789308,0.00400775701019311,0.0254784052865022
"ADAMTS8",2.47297435818937,1.18921050982134,9.70486619300297,0.00401141611988493,0.0254950330970106
"CINP",-0.769551200659983,2.63380287981945,9.7031158186207,0.00401429683728734,0.0254964764383296
"PFKFB4",-0.964023664580456,4.89575645657796,9.70292760844186,0.00401460672118574,0.0254964764383296
"SLC16A6",-0.817275728261096,3.81868129435211,9.70282598555525,0.00401477405174794,0.0254964764383296
"C1QTNF8",3.35351926679357,1.08371556364011,9.69772485572609,0.00402318316097741,0.0255327193853169
"CTD_2350J17.1",3.24126841689787,-1.10869777278184,9.69760292694254,0.00402338439042184,0.0255327193853169
"SCN5A",2.99523224325282,2.50036545689721,9.69729193325855,0.00402389769891312,0.0255327193853169
