baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACADSB,60.3059537513634,-0.0946749289850344,0.28769044594308,-0.329086107377254,0.742090604663194,0.795713635584591
ACADVL,484.307343889174,-0.238056121319018,0.21730949805968,-1.0954703933541,0.273310609353788,0.35850389779622
ACAN,37.0174324160496,-4.50596772162641,1.25326930491415,-3.59537068685733,0.00032393000266554,0.00246660792656818
ACAP1,534.871094199553,0.078334652189677,0.311149445394655,0.251758932400857,0.801227402206071,0.843859395580307
ACAP2,1145.01783496249,1.76562233441044,0.269437355793655,6.55299755748276,5.63934392611395e-11,1.07936086924816e-08
ACAP3,123.156292388522,-1.27042735651628,0.400722738321412,-3.17034007562929,0.00152260621503366,0.00813369074849629
ACAT1,60.4400204007486,-0.00410068721926473,0.165227071387382,-0.0248184948436838,0.980199738849898,0.985391752066453
ACAT2,32.0070128686259,-0.317844631063925,0.270544806723286,-1.1748317586041,0.240062031586967,0.325575030528532
ACBD3,153.586611139119,0.475201897281492,0.194498049194111,2.44322192047919,0.0145567829966367,0.0441293232634729
ACBD4,37.8228926941536,-2.12331052149228,0.455230616476714,-4.66425245719583,3.09740935623407e-06,5.98929711562897e-05
ACBD5,128.659668549519,0.545016700846701,0.187436634984397,2.90773839859038,0.00364052739613931,0.0156314279927388
ACBD6,101.330409418989,-0.450749427162168,0.231741580814515,-1.94505200826668,0.0517687191355107,0.109026158306183
ACBD7,9.71681734313384,-1.22415558192814,1.0641925290839,-1.15031401600042,0.250014560059273,0.33558652317477
ACCS,58.9684571258366,-0.956128015391658,0.488433226225465,-1.95754089618445,0.0502839084893228,0.106816180183853
ACCSL,10.6681020131838,-2.18086559954109,1.09168867933044,-1.99769919834532,0.0457492811870785,0.0998017497933128
ACD,26.5042603804297,-1.13804477681889,0.469307127017019,-2.42494671677471,0.0153106337240066,0.0457818962871294
ACE,40.249319514561,-2.85892689175739,0.833582521798628,-3.42968670406939,0.000604278537876108,0.00397774141006467
ACE2,9.34457757905823,0.532652575799104,1.64318467427546,0.324158680480617,0.745817902660576,0.798762202749862
ACER1,6.34390220673021,-3.34805673361987,1.23695458484082,-2.70669333753326,0.00679569994400208,0.0252049097025155
ACER2,40.9651385678809,-0.363870457011076,0.369822312324823,-0.983906175708189,0.325161646920081,0.410335575554005
ACER3,162.172307276565,1.4359455826667,0.228365603883203,6.28792409298693,3.21739148963888e-10,4.07694240476775e-08
ACHE,30.6522837179736,-1.20463867856073,0.67494561689488,-1.78479369064241,0.074294787133671,0.141754478956996
ACIN1,742.154473284548,0.304502767111554,0.185550716049853,1.64107567782029,0.100781706864701,0.175291093534021
ACKR1,21.5538756130492,-1.46805750449201,0.7262904858099,-2.02130901226794,0.0432477868148153,0.0960387322820517
ACKR2,13.1659390214266,-1.85750303248054,0.700446852340558,-2.65188290342608,0.00800442963427439,0.0284648155078078
ACKR3,10.862392703442,-1.55254576378925,0.691718894926826,-2.24447499580517,0.0248018559563977,0.0648546852813758
ACKR4,9.15605014018582,-0.589422374866847,0.464890803225172,-1.26787273651735,0.204843401660102,0.288554121280696
ACLY,417.167678233502,0.344409335664359,0.159915052615173,2.15370179374647,0.0312635653936684,0.076302302546464
ACMSD,7.12306052705951,-1.12432110281679,0.856051523395944,-1.31338017874979,0.189054873166569,0.272289177838315
ACO1,106.393276808355,1.51153920241888,0.505845723602282,2.98814269231091,0.0028067847748592,0.0129080093952749
ACO2,154.029343975656,-0.499610472673198,0.199646733066179,-2.50247256742032,0.0123329182809349,0.03912613560541
ACOT1,3.03975937403757,-0.792830952801824,0.741901534469204,-1.06864713977045,0.285228698755533,0.370734931019435
ACOT11,20.5408537790695,-2.63088515360946,1.01169150983269,-2.60048159744322,0.00930930118900684,0.0318544809620414
ACOT12,7.40750139175055,-4.49362108891128,1.71095927209248,-2.62637525171224,0.00862996192786662,0.030120180828445
ACOT13,86.2127032724913,1.02353825825537,0.200987712826405,5.09254144873726,3.53295445480428e-07,1.01929231935517e-05
ACOT2,23.3849704987115,-1.4007197792755,0.389616343311841,-3.59512582908872,0.000324234827239442,0.00246809692389713
ACOT4,7.24854576375411,-0.801373713664281,0.786999533007914,-1.01826453517886,0.30855225757032,0.393731438907603
ACOT6,2.59029143528554,-2.71667878297838,2.12435350918436,-1.27882613286027,0.200958289168072,0.284429589575792
ACOT7,29.3638398001566,-1.33122001973518,0.526880219003841,-2.52660846188549,0.0115169820128731,0.0371215982247379
ACOT8,48.0497541005505,-0.378036406389485,0.160396361777634,-2.35688891069473,0.0184287589802089,0.0524396524591179
ACOT9,142.090697663409,1.27632617579476,0.241887415063351,5.27652989081919,1.31653047287099e-07,4.65318321279989e-06
ACOX1,391.284280551092,1.59267472970059,0.401523019158893,3.96658386619255,7.29101277977445e-05,0.000757092062672211
ACOX2,11.5162295012133,-2.32793815339644,1.13854295747529,-2.04466431249869,0.0408879642880157,0.0924101544526004
ACOX3,48.2391134021387,-0.278909714302808,0.396489242063805,-0.703448378198177,0.481776366480466,0.561914854212008
ACOXL,13.2524652003214,-1.14536361571976,0.953221273020543,-1.20157160581442,0.229529548021105,0.314589148916933
ACP1,357.144156316829,0.757646697291001,0.334988216958957,2.26171148397088,0.0237152347446069,0.0627396716301917
ACP2,51.0479678466952,-0.627851765258291,0.328304233150797,-1.91240837570896,0.055823834529409,0.115118818740568
ACP5,87.1576121510106,-0.555691053576811,0.323170619823696,-1.71949744033033,0.0855238333330596,0.156492199729226
ACP6,23.2670289128055,0.209450473892773,0.412261866747614,0.508052019327313,0.61141686268051,0.680876181827293
ACPP,96.0608365189733,1.58424912270821,0.365728170045058,4.33176673952414,1.47917605051319e-05,0.000212920274702615
ACPT,12.2167254755909,-3.03645312457753,0.797524107121745,-3.80734964305474,0.000140464086926951,0.00127558560645162
ACR,4.77694923465209,-5.13189488857244,2.48648216885509,-2.06391783253183,0.0390255076667291,0.0894950499549045
ACRBP,126.599609478841,-1.50173595641888,0.348341972584088,-4.31109678020889,1.62446781783992e-05,0.000228589443401337
ACRC,49.2071942593025,0.590800246008238,0.458913240888186,1.28738984489704,0.197958442093578,0.281656319094599
ACRV1,3.85325606800426,-3.05301022998307,1.8766877359967,-1.62680779088782,0.103777926455652,0.178781424027529
ACSBG1,17.5404103282789,-2.41712881667045,0.719933759415479,-3.35743224297877,0.000786700225037614,0.00487030213246521
ACSBG2,17.0802319563162,-2.39393981110284,1.07051854271073,-2.23624319952552,0.0253358448722204,0.0658179718927955
ACSF2,41.7975090330591,-1.10399476360348,0.468026807116284,-2.35882805603736,0.018332747894792,0.0522433088915598
ACSF3,121.087029366616,-0.904474837520472,0.266151136157701,-3.39835046574645,0.000677935125894617,0.00434852735539049
ACSL1,4114.88410820402,2.94930623700044,0.576125841504194,5.11920491068437,3.06826446538828e-07,9.13000697638925e-06
ACSL3,215.872197926719,1.48580919845817,0.278249672300371,5.33984168309902,9.30277835707324e-08,3.5311470452857e-06
