"","logFC","logCPM","F","PValue","FDR"
"SEPT8",-1.17772201632398,2.25883214819673,15.1387618179096,0.000525779025036076,0.00725853504500739
"BGN",-4.6789045182397,-0.522759407301565,15.1315973360274,0.000527095705050006,0.007271049391219
"C1orf106",-4.06433153433486,-0.395231371794965,15.1254461638033,0.000528228984265043,0.00728101631032827
"GPT2",-1.91441551591442,0.934687731607671,15.119480491578,0.000529330586082911,0.00729053144437116
"ATRNL1",-3.26841358406806,-0.0442875135596374,15.1133472401772,0.000530465703927951,0.00730049306508296
"TUBA3E",-3.19759411770764,-0.811851688246827,15.0966694608582,0.000533565595044718,0.00733745829151487
"UNQ6494",-3.56416150490142,-0.535725944283972,15.0938504321586,0.000534091485074705,0.00733745951797293
"PAQR5",-3.62352890818884,-0.0896184488385835,15.0896542749012,0.000534875309311968,0.00733745951797293
"ANKK1",-2.89412834374468,-0.0153619224859642,15.0871850617789,0.000535337124802855,0.00733745951797293
"STK38L",1.79915872216526,5.37663733308348,15.0861592345776,0.000535529110498889,0.00733745951797293
"COL26A1",-3.85721906923493,0.0599299345581062,15.0855916190496,0.000535635372687406,0.00733745951797293
"PROM1",-3.53647742863816,0.146634001789007,15.0696964320604,0.000538620290063269,0.00737265116730618
"C2CD4C",-4.13864577442592,-1.49107808372821,15.0497686118346,0.000542387735403912,0.00741578780692209
"GPR161",-2.538517599817,0.953950896604915,15.0470065442559,0.000542912145045822,0.00741578780692209
"RIMS3",-1.65149782398492,1.62183657621504,15.0464031812477,0.000543026772728471,0.00741578780692209
"KRTAP5_6",-4.19843273240281,-1.58665664501335,15.0340412802417,0.000545381030810071,0.00744220489002257
"DMPK",-1.52834648917181,2.73862913915341,15.0300679369325,0.000546140057813085,0.00744682974214981
"ITGBL1",-4.23930084435337,-0.612312631713712,15.0249676621471,0.000547116024801919,0.00745440327105213
"STAP2",-2.97635815131936,-0.382893646655414,15.0141770282221,0.000549187051229978,0.00747687378656112
"CILP",-2.58107971695184,0.549774742154812,15.0056638924093,0.000550826900378064,0.00749344407989376
"RAG1",-2.37737122771741,0.256593744861395,14.9919655876781,0.000553476590590328,0.00752257554155725
"CPXM1",-3.31977552029204,-0.590255715188856,14.9902105788939,0.000553817053014341,0.00752257554155725
"FAM86B1",-2.64039249138321,-0.474329265167611,14.9875981541475,0.000554324266088981,0.00752369980144968
"TCP10L",-3.34412003725514,-0.799677266369356,14.9832497548029,0.000555169632006579,0.0075294084903968
"CACNA1G_AS1",-3.57896786588542,-0.968253386020634,14.9788559339843,0.00055602523418383,0.00753524717212735
"ECHDC1",1.13771006481152,4.5731252010978,14.9718809463911,0.000557386371669694,0.00754792270757602
"CNTN4",-3.61265734282849,-0.381547153148324,14.9687724319639,0.000557994136222854,0.00755038477762314
"NRP2",-2.28162684472817,1.14562292229867,14.9571181255633,0.000560279081925989,0.00757552021832195
"APBA1",-2.63622998905121,0.493101017207292,14.9487984891735,0.000561916375449122,0.00759186712744752
"ARHGEF38",-3.40214263769312,-0.227322468095894,14.9439438434653,0.000562874135868216,0.00759901518080731
"ELOVL2",-3.57739490351266,-0.804145437593963,14.9332193469082,0.000564996161725004,0.00762185841913046
"LINC00278",8.14044452804891,2.89275387297783,14.925541347542,0.00056652066052469,0.00763661234103471
"MN1",-2.58148298928555,0.480194968317426,14.9095555133002,0.00056970890204821,0.00767334114913821
"CXorf21",1.90607470732961,4.17546641507374,14.9055289640166,0.000570514997193851,0.00767334114913821
"ZFYVE16",2.13930808726421,6.35594478677638,14.9053840106687,0.000570544038957698,0.00767334114913821
"GOLGA8J",-3.31637230358856,-0.447893797434506,14.8835167212009,0.000574943437823964,0.0077266469892855
"TSKS",-2.71741640608759,0.102315425284221,14.8718238864963,0.000577310807702791,0.00775258437677249
"PPP1R9A",-1.9793959013101,1.33749841399513,14.8688087521727,0.000577922957506472,0.00775492985977268
"ECSCR",-3.53186032092573,-0.561733263349876,14.8576562933962,0.00058019325639094,0.00777950503992875
"USO1",1.03165032453517,5.50258643740331,14.8394642897392,0.000583917164891136,0.00782351902105841
"RND1",-3.54313720136373,-0.980321671941875,14.8305874963167,0.000585743555460217,0.00784206213299683
"TMEM231",-2.76605547551714,-0.15818359923166,14.8178716943839,0.000588370511441329,0.00787128731004453
"TLL1",-4.29467714187374,-0.32883062625402,14.8005711561497,0.00059196495907414,0.00791340185863365
"CYP4F29P",-2.45569189338983,1.4407522588136,14.7839764732123,0.000595434915683283,0.00795378998899916
"THSD1",-2.09875055105689,0.314965948229616,14.7760461243307,0.000597100861751289,0.00797003755677963
"PRR36",-3.91723409453048,-0.6941513747058,14.7722346103558,0.00059790333501837,0.00797474380476721
"HRNR",-3.11755154820092,0.592566786761462,14.7619283218516,0.00060007901756383,0.00799210497611288
"PDE6G",-2.93422120442254,-0.522386156126216,14.7617973520028,0.000600106720253088,0.00799210497611288
"FUT5",-3.88199376403631,-0.574608070487519,14.7590558516481,0.000600686916604745,0.00799382603884062
"DAPP1",1.66995036333212,6.8274587927848,14.7534232516115,0.000601880860475115,0.00799929427982846
"ZNF705E",-2.31045303696354,-0.110534816658287,14.7528601062141,0.000602000370602006,0.00799929427982846
"CHRM4",-2.7976216160551,-0.213274384163078,14.7425302734998,0.00060419708300611,0.00802247003248412
"NTN5",-3.06796607403582,-0.374707240897646,14.7242877678424,0.000608097530351743,0.00806821618489147
"CPNE6",-3.02468794079869,0.541752699918646,14.7210887473278,0.000608784297790994,0.00806973364475599
"TMEM246",-3.22153019648348,-0.732588822942309,14.7195152738624,0.000609122397420936,0.00806973364475599
"SULT1B1",3.2647781667855,4.9519852285227,14.706902127007,0.000611839940319466,0.00809425588009088
"SRD5A2",-4.08576344155851,-1.17764139250062,14.706685824131,0.000611886656849925,0.00809425588009088
"KRT33B",-4.48914072872638,-1.22444996359928,14.698119945592,0.000613739775467368,0.00810805576947871
"UBE2S",-1.16128829839436,3.00466711192036,14.6976358527011,0.000613844682536411,0.00810805576947871
"SLC6A19",-2.76778480078593,1.53437428963875,14.6761229602142,0.000618526205874047,0.00816380902853563
"HOXC13",-4.34252849870142,-1.49021779700715,14.6669047695325,0.000620543940532228,0.00817076959626838
"DPPA4",-2.59436592799295,-0.182321167793745,14.6661963807629,0.000620699289216825,0.00817076959626838
"MTM1",0.990580460869558,4.52270465202909,14.666183063064,0.000620702210169796,0.00817076959626838
"MS4A7",1.32711390145435,5.40061271084533,14.6652934446045,0.000620897362415295,0.00817076959626838
"EAF2",1.0270368543298,3.17397784725824,14.6590960748491,0.000622258685492932,0.00818162093775412
"TKTL1",-1.84712217161084,1.79368419878642,14.6572960117301,0.000622654690286339,0.00818162093775412
"KBTBD12",-2.73158459569418,-0.228348688582037,14.6552431579857,0.000623106638044007,0.00818162093775412
"FSD1",-2.82075148367294,0.361381865811273,14.6516942316352,0.000623888785979666,0.00818582725408998
"NINL",-2.03439248713938,1.55727127542172,14.646750601007,0.000624980070356121,0.00819408041947678
"PPFIA4",-2.30463473988282,1.59994110768251,14.6404960157411,0.000626363680007531,0.00820615121346157
"RSPH6A",-3.28414483229947,-0.173723648293307,14.6210023770437,0.000630697111694187,0.00825682201025935
"ATP2A1",-2.1301286966108,1.22281441747079,14.6098505399385,0.000633190629752205,0.00828334841548899
"TBX2",-4.01257840142886,-1.29523653142355,14.605549527135,0.000634155150450475,0.00828479903890495
"ANKRD18DP",-2.66714076833925,-0.666189541890551,14.6045406441342,0.000634381625180959,0.00828479903890495
"MARCH4",-4.19778992812605,-0.779011672339491,14.6031067283934,0.000634703660997006,0.00828479903890495
"TNFSF9",-2.95311836708715,-0.466253132596956,14.5752858085503,0.000640986688704411,0.0083606549256618
"ADH6",-2.90557391119059,-0.530831939953659,14.5727261325325,0.000641568107479311,0.00836208549498401
"NLGN2",-2.71264502349021,0.677252718050943,14.5641912950551,0.000643510852883325,0.00838124421617179
"SSX3",-4.66227338576165,-1.13875899444232,14.56057955553,0.000644334877795036,0.00838581501012834
"MIR4257",2.9990042258397,0.366614846055334,14.5583507565917,0.000644843947608837,0.00838628306332667
"ATP1A4",-3.43594585060551,0.734780293377905,14.5379880221333,0.000649514955630401,0.00844083731928481
"IRGC",-3.9261347051252,-1.05239195035577,14.5310031131463,0.000651125582515583,0.00845063775196773
"KCNB1",-3.87917060658221,-0.666070075725928,14.5271007703104,0.000652027277698781,0.00845063775196773
"COPB2",1.39382178884444,5.88499831840698,14.5270455459815,0.000652040047731307,0.00845063775196773
"PODN",-3.0105236105,0.511666436339726,14.5251855540006,0.000652470307780625,0.00845063775196773
"RTN4RL1",-3.13845873102023,-0.601496021287947,14.5243971570791,0.000652652774593468,0.00845063775196773
"RBFOX3",-2.89172950389468,0.18209813136392,14.5119536787692,0.000655539966136459,0.00848182586841961
"LRRC75A",-1.29233533265448,3.27869052872544,14.5068002657799,0.000656739697799614,0.00849115089948647
"TSPEAR",-3.08860866848225,-0.0176858312726025,14.4918804023573,0.000660226405877544,0.00852511712865656
"NTRK1",-2.89896837566685,0.845239905337369,14.4904615059077,0.000660559029543703,0.00852511712865656
"STX7",1.32003321902577,6.4703741222957,14.4893931446616,0.000660809598035322,0.00852511712865656
"AMN1",1.5364550575773,3.49931744252639,14.4861342412143,0.000661574556885045,0.00852877861479585
"ARFIP1",1.67359935980319,4.73400931326183,14.4751819621096,0.000664152349465979,0.00855578818796071
"ADGRF3",-1.60892494415057,1.53711625015358,14.4712150487883,0.000665088684608174,0.00856162819416449
"NRXN3",-2.22529099714898,2.86205449357096,14.4641958904383,0.000666748935217321,0.0085767718618739
"LOC340512",-4.02614695227735,-1.44295528689056,14.4592647846153,0.000667917957454008,0.00858557919784608
"LOC101927526",-4.14057196739866,-1.75383220250017,14.4556594162199,0.000668774078729092,0.00859035457938542
"TSPAN1",-3.45553891796852,-0.151585722378428,14.4525473049089,0.000669514020147621,0.00859326459756923
"LOC101929577",-3.20589048068293,-0.87699766710825,14.4506305248243,0.000669970194846027,0.00859326459756923
"PCSK1",-2.75095228811632,0.0514055018580033,14.4267346609697,0.000675685278429081,0.00866030169590303
"JAG2",-2.63426259129037,0.660457546282934,14.4200346821601,0.00067729706871434,0.0086746877456867
"ELFN1_AS1",-3.63316004752541,-1.84175131352844,14.4129604918724,0.000679003364162237,0.00869026255100347
"ADRA2B",-3.83609775365472,-0.372422555163695,14.4098711641842,0.000679749958024099,0.00869184581817351
"C10orf126",-3.89006872927931,-1.44553323441096,14.4083919091794,0.000680107759776975,0.00869184581817351
"PLCD3",-2.11232745846848,0.648483807779325,14.3939567419134,0.000683609970124977,0.00873031003633671
"TRIM13",1.35660764629003,5.39012752501771,14.3845964112498,0.000685891289443034,0.00875313822654228
"SLIT1",-1.71871792956154,2.08101748446552,14.3819260290589,0.000686543618569234,0.00875515984371097
"PAPSS1",1.55715545758731,5.01210394760179,14.3779652555716,0.000687512395769224,0.00876121116276439
"RAB31",1.93858879106575,7.19971567331433,14.3712868691665,0.000689149208203258,0.00877576067859982
"PLCD4",-1.68776843658085,1.63086815224401,14.3612296283123,0.0006916220494028,0.00880092781601869
"HGFAC",-3.87171473618397,-0.628024022503995,14.3546983308205,0.000693233045975679,0.00881030627743326
"GAPT",1.97959677115752,4.80743642976191,14.3542122138129,0.000693353111645007,0.00881030627743326
"LZTS3",-2.27019467830998,0.846182433219247,14.3450431239126,0.000695621966610616,0.00882948779959672
"ARHGEF28",-2.1928226811881,1.04403377770673,14.3440875534313,0.000695858877131706,0.00882948779959672
"FREM3",-2.91516733920885,0.167918595435186,14.3401363679891,0.000696839398060372,0.00883560455652229
"KRT36",-4.46901808887326,-0.842653576137905,14.3220663054969,0.000701342590095044,0.0088863464989455
"PDCD6",0.991328572466774,4.41909100893815,14.3170788362208,0.000702591000527144,0.00889580576810296
"MAPK8IP1",-2.4880059926847,0.805123380034775,14.303481983789,0.000706006558724125,0.00893267113486355
"KLK10",-4.55308928598215,-0.294783394703937,14.295402065591,0.000708044695481124,0.00895206866768787
"ZNF462",-2.39265460944244,0.725071245589569,14.2903952956669,0.000709310809674158,0.00896168454189887
"SDC1",-3.66244645889609,-0.0166658981939237,14.2834788355313,0.000711063848508272,0.00897460453027261
"ZYG11A",-3.20344929375558,-0.558425679285859,14.2823673053618,0.00071134600953588,0.00897460453027261
"B4GALT2",-1.96147604478173,0.392241039663336,14.2803413462518,0.000711860606998695,0.00897470918894656
"CPNE7",-3.62999198190845,0.00226197080795494,14.2735595454585,0.000713586108665029,0.00899006919843376
"ANO2",-2.03808565406939,0.998361327941898,14.268030891976,0.000714996094360888,0.00900143520500079
"KLHDC7B",-1.42488645645777,1.67390924510245,14.2596701851665,0.000717134032530048,0.00902194312322756
"DRC7",-2.61866722669624,0.748547752162323,14.2465616833317,0.000720499875656592,0.00905785872048848
"XIRP2",-2.75528396998617,0.751680771687199,14.2421536747811,0.000721635519910368,0.00906570604247426
"POU5F1B",-2.64655593506586,-0.595285623634681,14.2398148479477,0.000722238857184635,0.00906685976094535
"VWDE",-2.13904093026998,1.08792431413336,14.2306984713259,0.00072459574716519,0.00909001005962503
"AHNAK2",-2.35227951146571,2.00714606670857,14.2256715593614,0.000725898905397213,0.00909991796115346
"ADAMTSL5",-2.71522952091031,0.373195198272693,14.2211545523993,0.000727072025098802,0.00910545875480535
"KCNQ2",-4.43364651429499,-0.322606208255715,14.2186372657276,0.000727726677469177,0.00910545875480535
"C8orf46",-2.45363526256346,0.171035802514292,14.2180406491018,0.000727881927990476,0.00910545875480535
"IL1B",2.74208354418342,5.12598451070386,14.20897406919,0.000730245600556449,0.00912858498974867
"TCTE1",-3.48741772423956,-0.493093011412824,14.1972740365933,0.000733308010024981,0.00916040717808514
"MIR223",2.11501038687023,3.34984078268849,14.1941525372426,0.000734127371770187,0.00916061442956523
"STRC",-3.05561117218524,-0.140409078702671,14.1932739079006,0.000734358180323378,0.00916061442956523
"LOC101927053",-3.05895188683356,-0.333955380765701,14.1867948264481,0.00073606258908852,0.00916928268248623
"PPAP2B",-2.24610871783471,0.183887476305833,14.1855105838219,0.000736400930537653,0.00916928268248623
"GFPT2",-2.95160077164217,0.343454051854627,14.18473666546,0.000736604904651946,0.00916928268248623
"ADAMTSL2",-3.86368081467609,0.42053567907859,14.1737265074838,0.00073951332683702,0.00919902682913194
"TMEM154",2.86452048304063,7.72825344905687,14.1689254346851,0.000740785428913434,0.00920838885898986
"SLC47A2",-2.74419021159902,0.245346692729258,14.1627501116363,0.000742425112175592,0.00921866337936266
"KRTAP10_4",-4.10458658823517,-1.35077626662582,14.1618963533877,0.000742652110218317,0.00921866337936266
"CMTR2",0.96253150023317,4.00176469258562,14.1421482365851,0.000747923618208437,0.00926744320102337
"CCNE1",-1.71252880447363,0.941701740056102,14.1419459807564,0.000747977815304394,0.00926744320102337
"FLJ26245",-4.19339149835003,-1.72894956182152,14.1406255908473,0.000748331734739021,0.00926744320102337
"LOC101060553",-3.33258294648654,-0.669391938445765,14.1392343874823,0.000748704829744648,0.00926744320102337
"FFAR4",-3.46898991928842,-0.380132903220237,14.1374044980545,0.000749195876512834,0.00926744320102337
"KIAA1033",1.64722767299515,7.33602257727437,14.131888085941,0.000750678287995118,0.00927459390519824
"HAS2",-4.35527302528148,-1.05998111182815,14.1313599003119,0.000750820391174516,0.00927459390519824
"GBE1",1.54529777389612,3.88313030633682,14.1239711733959,0.000752811288114041,0.00929271092834923
"CACNG8",-2.79688791057215,0.924010067289564,14.1095864086685,0.000756703556966371,0.00933425695948914
"LRRN4CL",-3.53857031882783,-0.785035221874872,14.1044839032364,0.000758089396033523,0.00934276474875225
"ST8SIA4",2.12933745464246,6.98073918640946,14.1031674296731,0.000758447392161485,0.00934276474875225
"HEPHL1",-2.8409545087446,0.54126496336461,14.101026175313,0.000759030063567509,0.00934344924083171
"FADS6",-4.20833692463582,-0.504347952669841,14.0832445277997,0.000763887366872194,0.00939563870237727
"GOLGA2P6",-3.58906839561242,-0.639995081328504,14.0816307042158,0.000764329854949116,0.00939563870237727
"BICC1",-3.12261485331161,-0.0392964833344385,14.0545400196302,0.000771798995820947,0.00947471117936019
"TMPRSS5",-2.46828318901954,0.374044911417893,14.0544231959395,0.000771831374421534,0.00947471117936019
"TLR4",3.00361908879002,8.04923234270455,14.0482791587023,0.000773536300523608,0.00948906883258234
"TSNAX",1.33972642531298,3.98937504947011,14.0394363180347,0.000775997230411415,0.00949850551132919
"TRO",-2.63481748652614,0.0592188644420383,14.0393788421503,0.000776013253220961,0.00949850551132919
"FCN3",-4.08257781626296,-0.884072758882149,14.0381518640849,0.000776355388176481,0.00949850551132919
"TMEM72_AS1",-3.22195860290849,-0.521937546520978,14.0378163495343,0.000776448972465079,0.00949850551132919
"LINC00508",-3.89663397702774,-1.45885516878851,14.0323922623217,0.00077796358316033,0.00951047067248277
"SLC14A2",-2.79772529814227,0.566789955994938,14.0296167115538,0.000778739849419097,0.00951339942853405
"SFRP1",-4.0122972034324,-0.637875817954476,14.005318693633,0.000785571155564953,0.00958777012456822
"DDR1",-2.16121398907876,1.26820114560559,14.0041215151314,0.000785909398115628,0.00958777012456822
"MTIF3",0.875609105475897,3.87749488615977,13.9978814042725,0.000787674970827084,0.00959711649346739
"PITX1",-3.75652073205775,-1.44231808531203,13.9975870894957,0.000787758349204279,0.00959711649346739
"SIM2",-2.49792773699736,0.3875397528331,13.9913608820113,0.000789524436371015,0.00960785250820263
"RUNX1T1",-2.47859201024567,1.20513901285807,13.9897011774462,0.000789995935519546,0.00960785250820263
"LTBP2",-1.17710136158892,3.55738617098906,13.9863163536565,0.000790958454988486,0.00960785250820263
"RPH3AL",-1.96217314199085,1.14465714997895,13.9848177449342,0.00079138500652009,0.00960785250820263
"LINC00638",-2.70625548902086,0.0640769934057562,13.9845751103655,0.000791454091247956,0.00960785250820263
"NXF3",-3.42786209586609,-0.03456872481565,13.9830386521372,0.000791891713555458,0.00960785250820263
"TRIM51",-3.87350641928518,-1.10784795261183,13.973559720112,0.000794597309349622,0.00963045981058995
"SPG20",1.28211854890386,4.63537191159818,13.9720084464978,0.000795041038133028,0.00963045981058995
"NAALADL2",-3.08255717083752,-0.0150386135662211,13.9694607010889,0.00079577037701555,0.00963045981058995
"PPP1R13L",-2.67729397172153,0.58172419918295,13.9689096511197,0.000795928219706323,0.00963045981058995
"DMRTC2",-3.25858873620259,-0.497843623112725,13.9612824970343,0.000798116398818107,0.00965034876224403
"LOC283335",-2.7699336902142,-0.0700749987077859,13.9555745569759,0.000799758196092841,0.0096636085780107
"BCAS1",-2.49417562702878,-0.154884967150169,13.944783482176,0.000802871997493492,0.00969462467818096
"CHAF1A",-1.0265981968553,3.56999321069384,13.9253777002129,0.000808504421143756,0.00975599004029559
"CAND2",-1.76039529742043,1.3730248810488,13.9023718460041,0.000815236795720814,0.00983053567411371
"LAMA2",-1.79105676684328,1.90112293829919,13.8968111550127,0.000816873083993029,0.00983983566834853
"ZNF334",-3.24915116792499,-0.193298433698568,13.8959790235994,0.000817118250243091,0.00983983566834853
"FAT2",-1.89018026914023,2.30690976699807,13.8906494988389,0.000818690334177318,0.00984628589468014
"TGFB3",-1.63478779752212,0.911142219723386,13.8903972171733,0.000818764831815329,0.00984628589468014
"TMIE",-2.70350532431808,-0.378939988126091,13.8861451571298,0.0008200215424051,0.00984828309556349
"TLCD2",-2.11570038733794,0.955439443004282,13.8860757383006,0.000820042076557131,0.00984828309556349
"ELAVL2",-4.49036220004061,-0.955814766285,13.8794501750943,0.000822004468929563,0.00986516670023387
"RIMS2",-4.07227713037834,0.00366863446017709,13.8580229766158,0.000828385502803956,0.00992877964822113
"FAM95A",-4.15229205819097,-1.27816220106685,13.8578902301936,0.000828425200254939,0.00992877964822113
"P3H3",-2.31813509604427,0.710834122290742,13.8504006360657,0.00083066825678706,0.00994893616203204
"PKDREJ",-1.94522122634758,0.845248907359241,13.8424943972246,0.000833043175631956,0.00997064370780017
"NUTM2F",-3.59649530371098,-1.29952208941381,13.8318640706157,0.000836247875911632,0.010002246861275
"GTF2IRD1",-3.86832208170125,0.469641043326777,13.8082324419416,0.000843419600431334,0.0100806676581998
"RALGPS2",1.20206659138647,5.60429637862052,13.8065204614254,0.000843941713007361,0.0100806676581998
"PTPN14",-1.77551850735013,1.72629431919302,13.8004369802901,0.000845799838657561,0.0100960592188848
"DSG2",-3.04144751904999,-0.0638533537765772,13.794286794014,0.000847682807473102,0.0101117264100055
"CDK18",-2.6499713318892,0.783204472063776,13.790876229961,0.000848728942125373,0.01011739692543
"LYST",2.05213252584857,9.38979241811839,13.7875666959043,0.000849745413699197,0.0101227064537849
"FOLR1",-3.41413022289654,-1.0154331515378,13.7856567428099,0.000850332621063961,0.0101228986171792
"SPAG5",-1.08667094681532,2.34062733142397,13.7789077659437,0.000852411061492435,0.0101408311919563
"MYO7A",-1.87454663139576,2.41869036224155,13.7729982242949,0.000854235468866014,0.010155719598336
"CAPN14",-2.55157984463884,0.587441645669409,13.7692211752339,0.000855403725579307,0.0101627925198517
"CACNG3",-4.15088379058387,-0.766562458670332,13.7604759424264,0.000858115255836656,0.0101881788512797
"CDC45",-2.14138361242805,0.322768925440746,13.752028392565,0.000860743257823349,0.0102125401527287
"BTK",1.188733789004,5.7179791150865,13.7453075892789,0.000862840252007326,0.0102305727806568
"PRR29_AS1",-2.96657622533021,-0.253908336573074,13.7422579543099,0.000863793595040916,0.0102350302578177
"IL6",-3.05765590382653,-1.0510848083164,13.7380412131124,0.000865113650698839,0.0102438240295842
"LINC00901",-4.02044166883676,-1.78935034284879,13.7340547112537,0.000866363623098522,0.0102471225387482
"CDKL4",-2.56352918239934,-0.726755782106269,13.7334659772577,0.000866548385737536,0.0102471225387482
"CPNE4",-3.11990069140543,0.13944507916111,13.7307583025145,0.000867398681742193,0.0102503393550414
"KCNH1",-2.61572034011908,0.564200178926975,13.724912582691,0.00086923748232403,0.0102652255907234
"ACBD7",-2.90396772638681,-0.567052790592236,13.7203751055122,0.000870667655830712,0.0102752695521007
"LINC01096",-3.94552865331261,-1.66873676646757,13.7128218343047,0.00087305399206871,0.0102940885659552
"AQP8",-3.91283241543354,-1.15404269178872,13.7116534892845,0.000873423739320585,0.0102940885659552
"MAP3K19",-2.66744009814096,0.0679944440826778,13.707417903543,0.000874765590459686,0.0103030530607896
"MCOLN3",-2.0985847381509,0.363452394779805,13.6961857621829,0.000878334716785049,0.0103382212415218
"ZDHHC22",-3.99033922740909,-0.471768764925327,13.6919155192356,0.000879695732119187,0.0103473699718279
"TMEM237",-1.35778549794873,1.22019836959107,13.6646313226786,0.000888445446978806,0.0104413869709368
"SP7",-3.25414297780402,0.146337735030995,13.6633247076614,0.000888866802388786,0.0104413869709368
"LOC101926915",-4.28128116390206,-0.957114364362324,13.6566751097552,0.000891014485255304,0.010459683950752
"SLC7A9",-3.40944044342369,-0.767979177185333,13.6542795703098,0.000891789560725041,0.0104618542378637
"SMIM10L2A",-2.76753642552816,-0.46654941404121,13.6492739306874,0.00089341147226088,0.0104739495749315
"ABTB2",-1.32003165531662,2.13174214360352,13.643471346483,0.00089529557510068,0.0104891007033937
"GAL3ST3",-4.09687767269847,-1.02867159174813,13.6414527803416,0.000895952005447874,0.0104898581562543
"ANKS1B",-3.61435737147389,-0.00270704554923705,13.6389464783894,0.000896767765512885,0.0104924788194597
"SCYL3",0.995738343821847,4.14199347109916,13.6345123938738,0.000898212942827452,0.0105024555570972
"SCRN3",1.14186127032304,3.40774285164692,13.6306483107676,0.000899474383466141,0.0105102721959926
"MS4A5",-3.9368628422329,-1.76938768765763,13.624913153227,0.000901350152348894,0.0105187761592173
"LOC283177",-2.88626887974055,-0.194359843190044,13.6247945860157,0.000901388975846274,0.0105187761592173
"GLP2R",-3.28982563281878,-0.112109126007872,13.6120212228728,0.000905582012696086,0.0105607544454282
"RFX8",-3.03838986195754,-0.820436785519532,13.6078477382983,0.000906956556978425,0.0105698303280733
"CACNA1D",-2.42082494133444,1.57016279513382,13.602647762239,0.000908672315731646,0.0105828682448483
"CNTNAP3B",-3.80516995311322,-0.834683382101691,13.5978024764669,0.000910274182091779,0.0105945634614306
"GRM2",-2.45812570327579,0.327823190485109,13.5877430611607,0.000913609553917166,0.0106264061369657
"SLC1A1",-2.74041056730687,-0.126271757661708,13.5705454256773,0.000919342182409049,0.0106860718199231
"NR2E1",-3.8476783771852,-0.548279183652415,13.5607859931449,0.000922612556295198,0.0107140904961721
"TNFRSF11A",-1.65514961045545,0.441818946852161,13.558180555556,0.000923487747995311,0.0107140904961721
"AKR1C8P",-2.53987723773758,-0.308495754871973,13.5579478363641,0.000923565964016189,0.0107140904961721
"SMG7_AS1",-2.32510439130954,-0.42660687849646,13.5556689485089,0.000924332265710501,0.0107159671301402
"CCR2",1.74264063362006,5.88851933230935,13.54832791068,0.000926805421541746,0.0107362053892936
"NAPSA",-1.75317770512109,0.684099331962698,13.5468940293375,0.000927289318007925,0.0107362053892936
"GRIN1",-3.83195225914082,-0.177536875817114,13.5409283734075,0.000929305483376024,0.0107525254558247
"PLK1",-1.972263898219,0.501674184588593,13.5352655891789,0.000931223648339505,0.0107647804326042
"FKBP10",-3.50703053881689,-0.134819373718303,13.5342172635984,0.000931579216045062,0.0107647804326042
"MCCD1",-2.68571189785147,-1.03973130137254,13.5297329914895,0.000933101824770643,0.0107753504533449
"MAMDC2",-2.86593769788833,-0.199975796692075,13.5219117530572,0.000935763885061062,0.0107990563975211
"ZNF385B",-2.74948614676405,-0.245996713374343,13.5189728726935,0.000936766279840123,0.0108035908109603
"PLXNA1",-1.51190735017581,2.91214882369564,13.510219684666,0.000939758664436769,0.0108310546721757
"C5orf64",-3.77500854763224,-1.12202383055491,13.4754738549983,0.000951738667563307,0.010962001053429
"GLIS3",-2.54301349539571,0.554342003011974,13.4665807418374,0.000954831230898013,0.0109845709345701
"CHRNA4",-4.09937378896528,-1.26276430916566,13.4662754271601,0.00095493759506784,0.0109845709345701
"TNXB",-2.22029140533331,2.59046713413818,13.4594810078909,0.000957307902451849,0.0110035059913988
"PEX5L",-2.41444931153348,0.484231939161115,13.4580005522799,0.000957825214076969,0.0110035059913988
"BAIAP2L2",-2.72162750183288,0.21767597647317,13.4523012139597,0.000959819524882914,0.0110192751930535
"MYLPF",-2.57167219795155,-0.459265387981011,13.4358157938917,0.000965613263376602,0.0110778645662589
"OR2AE1",-2.91474448378891,-1.17852132600566,13.4342293977797,0.000966172775552085,0.0110778645662589
"NAT8L",-3.11174137348332,-0.645435572210817,13.4285327646751,0.000968184816968667,0.0110937582841542
"TPBG",-2.87314558183037,-0.978185680430461,13.4240372809232,0.000969775793449496,0.0111048098932079
"AR",-2.36803381365894,0.927874582392637,13.421255227199,0.000970761784923387,0.0111089240797624
"C12orf40",-2.95656177921351,-1.02842739071097,13.3994197914988,0.000978538028313323,0.0111906871547626
"CXCL17",-2.60932259400716,-0.600191294527656,13.3881821276178,0.000982566163090144,0.0112295085795847
"ZP1",-2.84955994723715,0.0866297905841385,13.3851346995966,0.0009836615812499,0.0112347842714148
"EPHB3",-2.9295860010741,0.568137941494721,13.3832345606315,0.000984345263075111,0.0112353535951509
"S1PR2",-1.68574767885789,1.31107248463409,13.3778602027096,0.000986281757124851,0.0112502126298553
"ANKRD13B",-2.48105736209012,0.084476202774099,13.3695167372197,0.000989296200168271,0.0112773404785741
"SLC1A7",-2.84367101642343,0.641804366318099,13.3661920396975,0.000990500150872095,0.0112838082740095
"SLC22A15",2.20090905447939,4.86018019262243,13.3642901376639,0.000991189582087647,0.0112844101041012
"STXBP1",-1.62086216254123,1.54030785076039,13.3507077977509,0.000996128140632072,0.0113310514637044
"NT5C2",1.62922263013407,6.74329849335598,13.3480967111219,0.000997080562805237,0.0113310514637044
"NKAIN2",-2.77351810590505,-0.578569423782139,13.3477581646965,0.000997204122948151,0.0113310514637044
