DMRnumber	mean_severe	mean_mild	beta_diff
11122	77.8286528286528	80.7182069138591	-2.88955408520626
3159	91.1220043572985	94.0116910168397	-2.88968665954123
12511	19.3119780191391	22.2026999588446	-2.89072193970546
1932	73.6860758072634	76.5776043178695	-2.89152851060611
12197	85.3174603174603	88.2102777037161	-2.89281738625576
8000	90.0092630449986	92.903462288912	-2.89419924391342
3124	78.3203651827399	81.215004801775	-2.89463961903509
4300	90.8720134859253	93.7676091410521	-2.89559565512677
2909	89.2224764258098	92.1200491671506	-2.89757274134085
3749	82.3579732659781	85.2576923167412	-2.89971905076318
6854	84.4832790666124	87.3843946134735	-2.90111554686106
314	81.848800971608	84.7515267117106	-2.90272574010257
4905	75.090388007425	77.9957964740573	-2.9054084666323
2206	87.0108764133772	89.9181019632965	-2.90722554991925
10372	85.4320987654321	88.3416571396058	-2.90955837417364
11485	87.2118756176727	90.1215398214485	-2.90966420377573
3756	86.9191911470932	89.8352046726295	-2.9160135255363
10625	89.6980780047142	92.6181849551415	-2.92010695042731
5518	81.3624338628042	84.2836389131743	-2.92120505037009
643	83.7039004706423	86.6258486842106	-2.92194821356833
424	89.1300935218029	92.0528625942745	-2.92276907247154
5248	76.9099631834681	79.8333363379632	-2.92337315449512
11295	85.7033736203115	88.6273056652042	-2.92393204489274
11851	90.5892360508629	93.5155747554214	-2.92633870455849
12674	77.3280423284127	80.254727157046	-2.9266848286333
11649	79.0599279839095	81.9866486172283	-2.92672063331887
737	92.3280423280423	95.2552699893396	-2.92722766129727
6532	92.2680370810141	95.1967141793996	-2.92867709838549
5653	79.104249186486	82.033072671663	-2.92882348517698
1993	76.8661816578483	79.795675516956	-2.92949385910765
3113	86.4277523330732	89.3574499581071	-2.92969762503391
6692	92.2106336734349	95.1430288222071	-2.9323951487722
4672	89.5566778900112	92.4902784413654	-2.93360055135416
5743	82.5905082571749	85.5254593139674	-2.93495105679249
11382	86.2830687830688	89.2180455888862	-2.9349768058174
4607	81.2764233816865	84.2117201360554	-2.93529675436885
11139	94.8718419695688	97.8079710070578	-2.93612903748905
12417	88.010996151347	90.9485507586984	-2.93755460735134
4465	84.6843332128439	87.6238800148415	-2.93954680199758
6685	75.7881393294356	78.732861341557	-2.94472201212137
13383	80.4586848525477	83.4035228055518	-2.94483795300414
9068	78.9605381407779	81.9054747964832	-2.94493665570533
12969	66.3784149662781	69.3237438889613	-2.94532892268322
11990	88.4946889114784	91.4412280707434	-2.94653915926499
13344	84.7883527615216	87.735269824867	-2.9469170633455
5294	91.2283298884606	94.1800755724632	-2.95174568400262
5838	79.0661007364511	82.0193671082443	-2.95326637179319
7454	68.0868205865031	71.0438442040105	-2.95702361750733
7445	86.8358493359504	89.7958362089763	-2.95998687302595
2773	84.3815289648623	87.3418964979914	-2.96036753312912
7971	80.6335172782329	83.5985638742053	-2.96504659597241
4766	90.4629628188864	93.4282625514406	-2.96529973255419
12388	85.8484225355856	88.8161677835653	-2.96774524797976
4270	90.6304001583874	93.601488613484	-2.97108845509655
9777	79.7265121582147	82.6982769645813	-2.97176480636656
2808	81.1537330983363	84.1256388539963	-2.97190575566007
12325	84.5385067606878	87.5117809418293	-2.97327418114146
4860	77.2854794943122	80.2618790777365	-2.9763995834243
9526	85.6944444444444	88.673913128491	-2.97946868404659
1470	82.0566778900112	85.0373660156269	-2.98068812561566
2046	73.3969426356576	76.3783463091205	-2.98140367346284
2831	85.1572039072039	88.1410555205888	-2.98385161338484
1791	78.2640773596077	81.2498609987192	-2.98578363911142
4859	83.0899810066477	86.0763039086644	-2.98632290201671
924	96.1111111111111	99.098731884049	-2.98762077293792
845	95.308641975679	98.297101449115	-2.98845947343597
9211	81.6626807071102	84.6514859048934	-2.98880519778318
5836	91.0130715791169	94.0052700924957	-2.99219851337887
4373	84.2283950617284	87.2208941357084	-2.99249907397996
1229	72.0510662177329	75.0437726524683	-2.99270643473542
2296	85.8647802142551	88.8581351779239	-2.99335496366879
8376	77.2907647907648	80.2845503931758	-2.99378560241099
8243	89.9645262145262	92.9600351316819	-2.99550891715573
783	88.6473803701978	91.6466128359492	-2.99923246575135
5346	85.8172730014821	88.817965797984	-3.00069279650187
3475	90.3435590472628	93.3572313224399	-3.01367227517713
6071	79.3477818474644	82.3636468202081	-3.0158649727437
3986	82.2221476790706	85.2392172976623	-3.01706961859166
4680	91.339295952299	94.3568040398285	-3.01750808752951
6313	92.0199188616789	95.0408327566464	-3.02091389496752
8361	85.9986931170469	89.0207025610353	-3.02200944398832
10131	84.8415292042743	87.865190365004	-3.02366116072974
770	85.6628454991095	88.6875970312985	-3.02475153218897
6094	76.0706269035562	79.0957904813813	-3.02516357782514
10012	93.2168160588088	96.243961352657	-3.02714529384821
9482	89.031338524728	92.0617667290711	-3.0304282043431
3999	89.3800920293295	92.4132899374572	-3.03319790812766
12024	82.8872053872054	85.9221324168426	-3.03492702963717
1593	13.9415794182528	16.9767488805346	-3.03516946228178
2829	75.8810325476992	78.9189108864489	-3.03787833874971
5540	87.9793447293447	91.0194653285065	-3.04012059916174
10002	82.6976110309444	85.7391238328514	-3.04151280190702
1734	62.6462149603306	65.6884419927898	-3.0422270324592
4919	93.5422602091738	96.5854194113608	-3.04315920218704
3641	80.8022901000931	83.8460301773656	-3.04374007727246
4596	91.2514082805173	94.295903492475	-3.04449521195777
4311	23.324765062949	26.3701593309643	-3.04539426801537
12811	91.9973544973545	95.0454859122382	-3.04813141488366
9101	63.3115370861508	66.3655057771679	-3.05396869101716
10637	86.0837149290508	89.1455645803472	-3.06184965129638
9300	68.091756554962	71.1594353186633	-3.06767876370128
6145	84.5802469135802	87.6555671332745	-3.07532021969425
1298	73.7168127851037	76.7942305970304	-3.07741781192671
9356	87.6779230210603	90.7571286156451	-3.07920559458479
7535	81.6080828759169	84.6896993312522	-3.08161645533534
5859	84.2139321873677	87.2957772411865	-3.08184505381887
8459	91.8386243366464	94.9223361062096	-3.08371176956312
998	85.0490808245339	88.1388787793678	-3.08979795483384
7329	81.0412127814089	84.1310489045777	-3.08983612316888
11216	75.868768643377	78.9589951169179	-3.09022647354092
12998	91.5445665450794	94.63487853362	-3.09031198854059
3293	78.2010582015873	81.2925721622377	-3.0915139606504
9763	86.8621209057666	89.9549975674091	-3.09287666164248
10817	74.5303355648183	77.625399427146	-3.09506386232763
7511	87.0478126233929	90.1470343303904	-3.09922170699747
3106	80.2739197530864	83.3741322617452	-3.1002125086588
6210	77.2890946505761	80.3923251730407	-3.10323052246456
1276	89.6998577554133	92.8036816388189	-3.1038238834056
4610	87.4661400977191	90.5700162746872	-3.1038761769681
11657	84.2942183555939	87.3981475653981	-3.10392920980424
12858	0	3.10660957400642	-3.10660957400642
120	78.5253326919994	81.6321835310639	-3.10685083906453
6271	85.3335054555783	88.4429583320328	-3.10945287645453
6672	81.6170634920635	84.727593161582	-3.11052966951854
8134	85.8040041791351	88.9153961970447	-3.11139201790958
11028	82.0917508417508	85.2037274319883	-3.11197659023746
4129	78.7220187220187	81.8392221588707	-3.11720343685192
2892	90.0693206575559	93.1882979968991	-3.11897733934319
5635	76.2604717813051	79.3819358963507	-3.12146411504555
5529	90.026455026455	93.1485663319807	-3.12211130552569
6014	64.7526187802378	67.8749627992465	-3.12234401900869
8410	81.1089065260494	84.2333753204768	-3.12446879442737
11505	92.1611719031874	95.2911219215381	-3.12995001835071
11994	92.6895943536497	95.8201058120964	-3.13051145844672
10749	83.5808998636865	86.712394716592	-3.13149485290549
872	72.7304793972471	75.8626086071738	-3.13212920992675
11583	87.9846079844493	91.1173689434559	-3.13276095900666
9229	79.9529688421752	83.0859921077312	-3.13302326555605
2720	91.1421843961967	94.2783816408742	-3.13619724467753
2765	93.1614356382076	96.2977790041783	-3.13634336597063
11924	83.6560507393841	86.7925894554353	-3.13653871605123
3369	70.6521050964672	73.7903783011513	-3.13827320468401
1631	70.0535484852914	73.1919025844857	-3.13835409919432
5630	88.6497761497761	91.7910797923857	-3.14130364260957
12757	80.5606336393373	83.7020210946199	-3.1413874552826
10450	88.3289831710382	91.4715961471838	-3.14261297614564
5837	6.23134044154086	9.37523002434269	-3.14388958280183
5444	74.9017957347587	78.0482475158297	-3.14645178107099
9406	78.1823840650545	81.3295782497124	-3.14719418465792
3959	68.7860082304527	71.9333129809358	-3.14730475048306
5691	82.3205600983379	85.4689446018667	-3.14838450352883
4458	79.7751322755026	82.9263392875578	-3.15120701205515
990	88.2887230113683	91.440206213369	-3.15148320200073
2005	82.7391185942976	85.8910141791819	-3.15189558488426
11075	86.8883277217845	90.0405452035887	-3.15221748180417
4973	86.96044546851	90.1132424090811	-3.15279694057115
5082	90.6793957518595	93.8323882472503	-3.15299249539079
6238	84.9165649165649	88.0719220393133	-3.15535712274841
3608	80.1640675763483	83.3207487014484	-3.15668112510009
12074	85.5499438832772	88.7066315327185	-3.15668764944128
6713	90.0775857355496	93.2376496254989	-3.16006388994928
6246	72.528610388674	75.6910815322495	-3.1624711435755
13043	87.60020252823	90.7646026891551	-3.16440016092511
463	74.3738578052304	77.5400476303479	-3.16618982511754
6223	88.2275132275132	91.393751175944	-3.16623794843073
10803	67.6197259530593	70.7862143183447	-3.16648836528537
4703	69.9531024531025	73.120260210094	-3.16715775699151
4021	75.6474698141365	78.8180889625896	-3.17061914845313
780	82.1067821067821	85.2780914735573	-3.17130936677522
13149	81.0336214766678	84.2068187708774	-3.17319729420963
4325	79.2635282473564	82.4377942173703	-3.17426597001389
9780	87.7891013302742	90.9643302517578	-3.17522892148364
973	94.303227636561	97.4792960659627	-3.17606842940177
1666	93.4978835423056	96.6744306413885	-3.17654709908288
11366	85.7339612452024	88.9116258115161	-3.17766456631378
2921	78.3550117580364	81.5349927847995	-3.1799810267631
12337	90.2975039680356	93.4782608693945	-3.18075690135893
1525	85.3785403050109	88.5606844847425	-3.18214417973158
3859	86.455026454709	89.6374318111585	-3.18240535644952
12983	26.6488138956416	29.8348831126067	-3.18606921696504
5164	68.091874516319	71.2781846359819	-3.18631011966289
3270	77.1186929808957	80.3050512286468	-3.18635824775112
5407	80.7898428731762	83.9772425641991	-3.18739969102289
1477	90.7407407407407	93.9285713974944	-3.18783065675365
10656	83.3507904586336	86.5394298156967	-3.18863935706308
1466	83.5987177271934	86.787438924945	-3.18872119775166
10299	92.0745920745921	95.2642430249585	-3.1896509503664
3647	74.4603688777201	77.6502746888663	-3.18990581114618
6957	79.571801655135	82.7627019812245	-3.19090032608955
7322	91.7328042328042	94.9238409287892	-3.19103669598501
8183	76.8496935158474	80.0410097148606	-3.19131619901329
1920	85.1262349043348	88.3178035873787	-3.19156868304383
10789	79.5507733007733	82.7451816744451	-3.19440837367183
7554	91.9419372054655	95.1381170129401	-3.19617980747466
1485	90.3395057551661	93.5375856026531	-3.19807984748707
3032	92.6406926402391	95.8391045331296	-3.19841189289043
4656	75.2776081942749	78.4766118719133	-3.1990036776384
6826	80.731921304746	83.9349408611759	-3.20301955642987
11435	78.4379509381097	81.6442524866438	-3.20630154853413
9421	89.1460905353498	92.3557112511122	-3.20962071576244
10679	88.0166957352744	91.2268166615993	-3.21012092632486
2073	85.828584995622	89.0398550724638	-3.21127007684173
5895	86.0122387900166	89.2254588423012	-3.21322005228465
325	81.9436652374871	85.1646016472379	-3.22093640975085
6815	70.6589706589707	73.8817523056654	-3.2227816466947
10760	56.23610186076	59.4593050499801	-3.22320318922013
12990	86.5067335508522	89.7309813516838	-3.22424780083161
5642	77.2471210706505	80.4731002854506	-3.22597921480012
404	65.0541125544829	68.281745840489	-3.22763328600607
11546	88.4022980140629	91.6316015907924	-3.22930357672946
7151	62.1289287488917	65.3631246377038	-3.23419588881218
4170	82.0061728395062	85.2444371268069	-3.23826428730072
8369	68.4022271099543	71.6405369748031	-3.23830986484882
3021	72.3996913583951	75.6383974318757	-3.23870607348063
4634	90.4891304279383	93.7278371882996	-3.23870676036124
9207	86.1581993515745	89.3971448511309	-3.23894549955645
5432	86.0113035113035	89.2562437505401	-3.2449402392366
3774	72.1164021167725	75.361426013807	-3.24502389703447
9938	84.9101667134511	88.1654623492386	-3.25529563578743
6013	93.5012210008506	96.7569085500483	-3.25568754919767
2937	87.1231471807195	90.3847740356687	-3.26162685494926
11304	82.8954222583246	86.1581800718187	-3.26275781349418
8612	75.1423038148793	78.4087315817686	-3.26642776688934
12316	83.2821637426901	86.5486454118626	-3.26648166917255
706	90.1936026936027	93.4601449275362	-3.26654223393355
12780	58.5482804232804	61.8166002675423	-3.26831984426187
13051	83.5409035409035	86.812643851212	-3.27174031030846
10333	88.493900998489	91.7673713266703	-3.27347032818128
10435	93.6363636363636	96.9100286949257	-3.27366505856207
763	84.2523114745337	87.5268673918606	-3.27455591732696
4128	89.8148148144444	93.0900620896339	-3.27524727518943
4606	75.0948271043841	78.3726016336161	-3.27777452923202
4092	80.360776788872	83.640564143338	-3.27978735446595
4278	90.3573833572246	93.6396509084863	-3.28226755126168
1841	81.8392114493801	85.121819626445	-3.28260817706499
5123	88.5853639398163	91.8689646295918	-3.28360068977548
6348	81.4881659734601	84.7719563525552	-3.28379037909509
7124	86.4715608465608	89.7557032339641	-3.28414238740325
6657	80.2873624197154	83.5732484104684	-3.28588599075307
4845	75.0048971425783	78.2916720960199	-3.28677495344162
8017	93.3112864673035	96.5983503211171	-3.28706385381365
3404	85.092408876843	88.3803235696575	-3.2879146928145
9678	74.1495216424225	77.4382561160918	-3.28873447366932
11888	92.3138952553892	95.6055900621118	-3.29169480672262
12473	89.9537033887252	93.2467793877546	-3.29307599902934
7577	83.4259259259259	86.7195958286081	-3.29366990268218
11360	88.2320825039042	91.5260149494375	-3.29393244553339
2491	84.1501628847069	87.4446326620302	-3.29446977732324
12127	93.3004649671316	96.5950655624569	-3.29460059532524
4655	91.7283950617284	95.0241545891358	-3.29575952740737
11913	83.2555171277997	86.5543557038762	-3.29883857607646
8789	90.673954767092	93.9730378317335	-3.29908306464145
7216	91.0462962962963	94.3464982540359	-3.30020195773959
1053	74.2688124628866	77.5706922943914	-3.30187983150488
1644	73.790811435568	77.0960143383305	-3.30520290276247
8175	89.6052096052096	92.910664215012	-3.30545460980245
6646	83.0508496133496	86.3575233140451	-3.30667370069543
11886	92.8703703703704	96.1778318296862	-3.30746145931586
11070	80.2046872880206	83.5146435689914	-3.30995628097077
7781	88.8686980576472	92.1827513211932	-3.314053263546
5736	89.6909340664103	93.0056886921875	-3.3147546257773
9042	85.2645502650441	88.579856134059	-3.31530586901494
722	87.9335016835017	91.2515321339205	-3.31803045041877
9681	76.9815678149012	80.3013025943865	-3.31973477948539
12165	85.2123185456519	88.5429606625259	-3.330642116874
1001	80.3223905723906	83.6532352037152	-3.33084463132467
12751	84.1481481481481	87.4818818688021	-3.33373372065395
611	83.0291005291005	86.3630927185914	-3.33399218949091
11545	81.6239316239316	84.9585921325052	-3.33466050857355
4910	89.6969696968307	93.0321606425656	-3.33519094573484
6337	86.1111101962827	89.4477381578883	-3.33662796160561
7128	90.1651434984768	93.5019434591844	-3.33679996070759
1491	70.9279111029638	74.2650279334201	-3.33711683045631
7521	86.4678531304135	89.8065672193221	-3.33871408890866
2228	74.8190335120748	78.1581944628321	-3.33916095075739
5893	87.9084967323965	91.2480977156897	-3.33960098329317
12899	81.6763791763792	85.0187719184075	-3.34239274202832
2018	79.384938318268	82.7277053013685	-3.34276698310047
5333	79.9651274651275	83.3141725583684	-3.3490450932409
12328	74.9559036076796	78.3067476837825	-3.3508440761029
826	86.479107312811	89.8377558433356	-3.35864853052453
10654	78.7598626550466	82.1191517073074	-3.35928905226075
2072	89.1437575358683	92.5031038119229	-3.35934627605462
8003	86.4991181657849	89.8594219791321	-3.36030381334727
10049	73.8400488400488	77.2007199723142	-3.36067113226534
3484	88.2275132275132	91.5904807754215	-3.36296754790826
8509	80.8465608465608	84.2095882016661	-3.36302735510526
10176	83.4567725506735	86.8204617676558	-3.36368921698225
4630	79.6454806994023	83.0101240288112	-3.36464332940888
4628	84.5238095238095	87.8888205717832	-3.36501104797368
6085	39.2970763799823	42.6656314699793	-3.36855508999696
1073	78.4469343292873	81.8192325576321	-3.3722982283448
11399	66.093474427284	69.4660167086075	-3.37254228132352
2972	84.3650793650794	87.7382068772918	-3.37312751221248
3423	83.0530248012225	86.4265933907101	-3.37356858948768
7792	84.969357441338	88.3436618794675	-3.3743044381295
7519	71.9651541869724	75.3416149068323	-3.37646071985991
8259	87.1794871798575	90.5603002070393	-3.38081302718179
256	90.9306742640076	94.3131626827279	-3.3824884187203
1067	6.28458466918883	9.66804775910452	-3.38346308991568
6276	80.3211063625261	83.7053978630066	-3.38429150048044
12946	15.0522783746468	18.4366509970028	-3.38437262235595
12288	88.0488286637535	91.4357380690026	-3.38690940524914
5199	87.7569638966698	91.1470051687443	-3.39004127207453
5601	82.5505829123174	85.9414467694463	-3.39086385712896
2856	71.6254149804368	75.0165574768601	-3.3911424964233
11663	84.9488474488474	88.3421384231535	-3.39329097430608
6213	78.2716049382716	81.6666447863781	-3.39503984810653
13025	87.8651698099846	91.2630909238626	-3.39792111387794
11279	87.6430154207932	91.0416190384206	-3.39860361762743
1694	88.8672438672439	92.2683418973206	-3.40109803007671
7019	77.2211077439982	80.6229599710057	-3.40185222700747
9713	84.8427395649618	88.2457729103584	-3.40303334539664
8718	80.9321390285454	84.3366400076543	-3.4045009791088
7139	71.4071166097195	74.8167458502755	-3.40962924055606
12913	75.992197102832	79.4018990437171	-3.4097019408851
10983	83.4697092729991	86.8803433861035	-3.41063411310439
6431	82.3500155108701	85.7635910108707	-3.41357550000059
2802	79.5383937050604	82.9522918590693	-3.41389815400898
8313	76.5863076980364	80.0037160908175	-3.41740839278117
1354	92.4965339671222	95.9145805877133	-3.41804662059114
5274	89.5632612836066	92.9813924821755	-3.41813119856896
1022	86.9444444444444	90.3629522588459	-3.41850781440145
2017	86.6955212580707	90.1140737629873	-3.41855250491665
12976	15.4823371545078	18.9012185049249	-3.4188813504171
1590	91.6268898131643	95.0479210804852	-3.42103126732084
2672	84.3287253178165	87.7528142611588	-3.42408894334226
5750	88.5190526150978	91.9474756084165	-3.42842299331869
1228	84.7988454446844	88.2285059100882	-3.42966046540378
3343	91.5280253515548	94.9580397152121	-3.43001436365731
5849	60.9455667787767	64.3781481376147	-3.43258135883805
4429	90.1848151848152	93.6180124058586	-3.43319722104344
3303	71.6134174471212	75.0481255869922	-3.43470813987105
42	90.8394132812903	94.2743486680339	-3.43493538674359
10213	87.3332604749381	90.7697180904833	-3.43645761554522
13024	81.4704585537919	84.9081687934686	-3.43771023967676
11415	79.5454545454545	82.9831829315734	-3.43772838611888
2771	79.3821147987815	82.8245267321392	-3.44241193335777
12077	91.3210085673854	94.766431438088	-3.44542287070264
7144	85.0953660574408	88.543357227971	-3.44799117053023
671	88.6519036519037	92.1009787314011	-3.44907507949749
4745	88.408599897805	91.8600417863569	-3.45144188855191
13066	90.0692263437362	93.5216675137404	-3.45244117000426
4795	88.1993177392593	91.6521885499269	-3.45287081066765
12102	88.3763875920739	91.830176516075	-3.45378892400113
11881	90.5934772680335	94.0487692106943	-3.45529194266088
4439	59.7778555862029	63.2355365031488	-3.45768091694589
9542	77.7955568820895	81.2534340627646	-3.45787718067514
400	88.425925912332	91.8840579699426	-3.45813205761063
5712	80.1041543081603	83.5646140764296	-3.46045976826927
10194	70.026054606378	73.4929047315692	-3.46685012519124
9351	90.7570207570208	94.2262447695367	-3.46922401251594
10308	92.5315425312251	96.0008952399826	-3.46935270875748
6498	3.70772091762243	7.17854840967738	-3.47082749205495
3325	85.0892857139154	88.560174728653	-3.47088901473764
1745	85.3284832453968	88.8023088023088	-3.47382555691199
11895	69.9495798319328	73.4235621490507	-3.47398231711789
4929	82.4555408579483	85.9300015253203	-3.47446066737209
7403	85.1513191327673	88.6275009201821	-3.4761817874148
3317	77.8619528619529	81.3386372080575	-3.47668434610463
409	86.408907617628	89.887242490644	-3.47833487301608
630	77.7020202020202	81.1809817850366	-3.47896158301637
16	92.3504273504274	95.8300153942761	-3.47958804384875
12030	89.9815616484752	93.4653209070184	-3.48375925854319
5441	82.2795414465785	85.7651163725921	-3.48557492601364
3707	79.842632675966	83.3296831779519	-3.48705050198593
12078	89.6832180168159	93.1743679027737	-3.4911498859578
6631	81.2508928979517	84.742159460165	-3.49126656221326
5428	87.4483397430559	90.9424662909065	-3.49412654785061
1303	83.8020594815268	87.2964062059519	-3.4943467244251
7793	77.1626984126984	80.6573860921687	-3.4946876794703
8660	65.652557319224	69.1501051222025	-3.4975478029785
11790	75.2579365079365	78.7564884663807	-3.49855195844418
2340	83.5642752311888	87.0628727149017	-3.49859748371289
9134	87.383054216143	90.8835412866789	-3.50048707053594
11016	85.2132435465769	88.7144896165186	-3.50124606994171
5041	78.8910934747443	82.3967171141926	-3.50562363944827
11944	85.8564425770308	89.3627103140753	-3.50626773704445
6430	91.2423501638911	94.7493958718489	-3.50704570795779
7025	81.2506783340117	84.7623684402968	-3.5116901062851
675	90.7046657046657	94.2205258512505	-3.51586014658479
3212	80.360004847234	83.8768913940539	-3.51688654681992
11689	88.265333069625	91.7832600895925	-3.51792701996746
12274	88.203864036827	91.7230655257308	-3.51920148890376
3232	77.9492219920673	81.4686470935505	-3.51942510148314
7575	85.6259803496596	89.1467354614063	-3.52075511174672
3642	85.6814584592362	89.2045685202804	-3.52311006104414
9974	88.296330050716	91.8199474647837	-3.52361741406764
8342	83.6789547906009	87.2082141367416	-3.52925934614068
9072	79.9338624342328	83.4636216273367	-3.52975919310391
8519	89.8405934050927	93.3719490940281	-3.53135568893536
8378	86.8894993890232	90.4217469350767	-3.5322475460535
3589	75.3767837101171	78.9092416649406	-3.53245795482358
9345	86.2097162097162	89.7438856965711	-3.53416948685491
7268	77.826278659612	81.3615973397961	-3.5353186801841
11892	61.8163826332678	65.3550908788616	-3.53870824559382
3414	79.6661169020581	83.2049035219035	-3.53878661984544
6795	82.3262598256242	85.8739442246813	-3.54768439905709
6022	83.9054001553328	87.4533824119385	-3.54798225660571
7423	79.2301117665094	82.7798704575332	-3.54975869102387
5329	90.5275620345446	94.0778907083255	-3.5503286737809
2822	81.3125763129467	84.8642716593874	-3.55169534644067
6519	66.414937186996	69.9709646705981	-3.55602748360207
12652	75.1411204536205	78.698613043622	-3.55749259000157
6317	85.546033073207	89.1059590931459	-3.5599260199389
2195	87.1604938271605	90.7225063870331	-3.56201255987261
955	69.6952438166388	73.2582907998509	-3.56304698321213
10790	77.0522938208305	80.6175678895689	-3.56527406873835
5526	86.6666666666667	90.2351751347345	-3.56850846806783
11325	75.9711911892219	79.5412787714073	-3.57008758218544
7903	90.7865282868987	94.3577563035535	-3.5712280166548
7395	79.3668605336545	82.9420016339094	-3.5751411002549
3994	75.8553791883951	79.4315979322373	-3.57621874384226
2039	85.3501400560224	88.9281769271256	-3.57803687110315
322	79.4490373309818	83.0276469261689	-3.57860959518717
8600	88.8542890714546	92.4329159666972	-3.57862689524259
1690	67.0855379187125	70.6656236274766	-3.5800857087641
3798	81.0935027205833	84.674410718331	-3.58090799774764
7191	83.2945912111344	86.876869104985	-3.58227789385063
11161	67.4808143925791	71.064250285899	-3.58343589331987
3943	79.3754538853813	82.9622199457799	-3.5867660603986
1954	91.4351606321027	95.0231370885232	-3.58797645642044
13004	67.7059724474585	71.2968404812543	-3.59086803379579
6037	92.7356902356902	96.3285024154335	-3.59281217974326
11954	58.7407859630082	62.3342056779592	-3.59341971495098
4307	93.6507936507937	97.2443417924648	-3.59354814167116
5115	83.6456439035177	87.2396624896488	-3.59401858613113
10941	89.7568136866383	93.3511621940181	-3.59434850737986
2158	84.7945264611931	88.3918241704769	-3.59729770928374
5364	90.1499118165785	93.7475296317249	-3.59761781514636
3782	92.1610282721394	95.7591442374193	-3.59811596527996
12582	85.6995884773663	89.3008484779916	-3.60126000062537
9084	83.6595776429381	87.261930531235	-3.60235288829688
10882	86.6717252811663	90.2754040468664	-3.60367876570015
9013	65.6350754018917	69.2387943730707	-3.60371897117898
5979	73.7793233513774	77.3892963152724	-3.60997296389509
9880	78.2120088055753	81.8232501879192	-3.61124138234389
8837	71.6863075196408	75.2983637830544	-3.61205626341354
10824	86.9796612855461	90.5918935428189	-3.61223225727285
3528	84.0608458166668	87.6740814664257	-3.61323564975898
10142	88.7686387686388	92.3864621690038	-3.61782340036503
12923	41.3780355447022	44.9960431900604	-3.61800764535818
10478	78.7878787878788	82.4061580401584	-3.61827925227962
4355	84.5848595844892	88.2033003230105	-3.61844073852124
1185	80.3052804947578	83.9282728142873	-3.62299231952949
8785	78.9987173320507	82.6246217550565	-3.62590442300586
8303	84.3779831279831	88.0052510976612	-3.62726796967812
10642	90.3395061728395	93.9670360853458	-3.62752991250632
2445	74.6639702885429	78.2920878087267	-3.62811752018372
13340	68.8052793634622	72.4358662082447	-3.63058684478248
8513	74.4781445040207	78.109008598288	-3.63086409426724
10733	89.1534391534107	92.785188843702	-3.63174969029133
9065	91.5444512610836	95.1762881547861	-3.63183689370253
5051	84.5217125597597	88.153989642578	-3.63227708281831
2687	87.0821699849833	90.7147235046338	-3.63255351965049
7183	2.25903469658681	5.8917734800398	-3.63273878345299
11101	88.2017365350699	91.837693832164	-3.63595729709409
5839	87.4206349208818	91.0573345473895	-3.63669962650762
1352	84.1049382719753	87.7422439342809	-3.63730566230564
10949	86.0413660409957	89.6826142947109	-3.6412482537152
8103	89.954304954305	93.5995689450238	-3.64526399071886
10777	79.7839506026321	83.4304590735927	-3.64650847096065
13002	82.4448371225129	86.0929243016287	-3.64808717911581
12770	10.2770429159318	13.9268196244976	-3.64977670856579
2295	86.89106893513	90.5409765072514	-3.64990757212138
4502	90.1695522511219	93.8206992184363	-3.65114696731438
4161	89.9602887462417	93.6177107395702	-3.65742199332857
9417	76.1983749527642	79.8582878474666	-3.65991289470243
9195	90.4115226337449	94.0763745111571	-3.66485187741226
9985	86.7701810716517	90.4356974963072	-3.66551642465551
10459	84.7620753354652	88.4306157906472	-3.66854045518204
8585	89.2063492063492	92.8755122884656	-3.66916308211636
904	90.4629629448529	94.1324255454523	-3.66946260059946
11174	92.0634920634921	95.7367149758836	-3.67322291239151
3326	86.8044162153522	90.4787995820604	-3.67438336670821
353	69.8857188157285	73.5627040463121	-3.67698523058361
4321	91.4743057720618	95.1513539505353	-3.67704817847354
9593	74.5730452674897	78.2510927077387	-3.67804744024896
11349	94.9535238425137	98.6318404173263	-3.6783165748126
7275	91.4513187431089	95.1342987730256	-3.68298002991672
4518	80.1906194198353	83.8786293624959	-3.68800994266053
12710	79.9360370932702	83.6312250746854	-3.69518798141515
7014	88.5390946502058	92.2360248447205	-3.69693019451474
5522	78.9800546172764	82.6795424017902	-3.69948778451378
408	74.3831050938894	78.0843854214869	-3.70128032759746
5532	50.5474337840554	54.250158823179	-3.70272503912363
757	78.5549139797506	82.2577344508291	-3.70282047107848
2656	83.4517936524308	87.1583918858302	-3.70659823339939
125	82.4328778590814	86.139624316253	-3.70674645717159
9018	62.0327411472339	65.7402626587543	-3.70752151152045
6106	78.1088615501504	81.8227485246294	-3.71388697447898
11472	83.4433621933622	87.1578035493011	-3.71444135593894
10830	74.6286941160644	78.3439284496949	-3.71523433363053
7215	81.9644526816521	85.6806301114426	-3.71617742979053
10910	81.2289562289562	84.9505924834776	-3.72163625452141
3496	91.4782748120314	95.2032734778266	-3.7249986657952
7328	88.103524528099	91.8321120470818	-3.72858751898278
12007	79.4005879232961	83.1322180235224	-3.73163010022623
8849	58.9425874267454	62.6785422709336	-3.7359548441882
6928	77.1029741863075	80.842045020351	-3.73907083404343
3525	70.5881854166168	74.3304169662865	-3.74223154966974
6318	79.8611111111111	83.6041736040494	-3.74306249293826
8093	92.7283914159337	96.4724611848397	-3.74406976890599
11254	92.8010160117953	96.545893719698	-3.74487770790272
